instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
9136,2012-01-21,1,1,1,13,0,6,0,2,0.2,0.197,0.5877866649021191,0.22609917913984232,2.3978952727983707,4.204692619390966,4.343805421853684
9137,2012-01-21,1,1,1,14,0,6,0,3,0.2,0.197,0.5877866649021191,0.17730901497041035,1.9459101490553132,4.499809670330265,4.564348191467836
9138,2012-01-21,1,1,1,15,0,6,0,3,0.2,0.197,0.5877866649021191,0.17730901497041035,1.9459101490553132,4.736198448394496,4.787491742782046
9139,2012-01-21,1,1,1,16,0,6,0,2,0.2,0.1818,0.5877866649021191,0.26120975212066605,1.791759469228055,4.736198448394496,4.77912349311153
9140,2012-01-21,1,1,1,17,0,6,0,2,0.2,0.1818,0.5877866649021191,0.32793590559892655,2.0794415416798357,4.605170185988092,4.672828834461906
9141,2012-01-21,1,1,1,18,0,6,0,2,0.2,0.1818,0.5596157879354227,0.32793590559892655,1.3862943611198906,4.68213122712422,4.709530201312334
9142,2012-01-21,1,1,1,19,0,6,0,2,0.18,0.1515,0.5877866649021191,0.32793590559892655,0.0,4.454347296253507,4.454347296253507
9143,2012-01-21,1,1,1,20,0,6,0,2,0.18,0.1667,0.5877866649021191,0.26120975212066605,1.791759469228055,4.143134726391533,4.219507705176107
9144,2012-01-21,1,1,1,21,0,6,0,1,0.18,0.1515,0.5538851132264376,0.2839752105204545,1.791759469228055,4.174387269895637,4.248495242049359
9145,2012-01-21,1,1,1,22,0,6,0,2,0.18,0.1667,0.5538851132264376,0.26120975212066605,1.3862943611198906,4.04305126783455,4.0943445622221
9146,2012-01-21,1,1,1,23,0,6,0,2,0.16,0.1515,0.5877866649021191,0.22609917913984232,0.6931471805599453,3.9512437185814275,3.970291913552122
9147,2012-01-22,1,1,1,0,0,0,0,1,0.16,0.1364,0.5877866649021191,0.26120975212066605,0.6931471805599453,3.9512437185814275,3.970291913552122
9148,2012-01-22,1,1,1,1,0,0,0,2,0.18,0.1667,0.5538851132264376,0.26120975212066605,0.6931471805599453,3.912023005428146,3.9318256327243257
9149,2012-01-22,1,1,1,2,0,0,0,2,0.18,0.1667,0.5538851132264376,0.24966863025356476,0.6931471805599453,3.8501476017100584,3.871201010907891
9150,2012-01-22,1,1,1,3,0,0,0,2,0.18,0.1667,0.5247285289349821,0.24966863025356476,0.6931471805599453,3.044522437723423,3.091042453358316
9151,2012-01-22,1,1,1,4,0,0,0,3,0.16,0.1364,0.5877866649021191,0.24966863025356476,0.6931471805599453,0.6931471805599453,1.0986122886681098
9152,2012-01-22,1,1,1,5,0,0,0,3,0.16,0.1515,0.5538851132264376,0.20204248140615572,0.6931471805599453,1.0986122886681098,1.3862943611198906
9153,2012-01-22,1,1,1,6,0,0,0,2,0.16,0.1515,0.5538851132264376,0.20204248140615572,0.0,1.6094379124341003,1.6094379124341003
9154,2012-01-22,1,1,1,7,0,0,0,2,0.16,0.1515,0.5538851132264376,0.20204248140615572,1.0986122886681098,2.4849066497880004,2.6390573296152584
9155,2012-01-22,1,1,1,8,0,0,0,2,0.16,0.1515,0.5538851132264376,0.20204248140615572,1.3862943611198906,3.4011973816621555,3.4965075614664802
9156,2012-01-22,1,1,1,9,0,0,0,2,0.16,0.1515,0.5538851132264376,0.20204248140615572,2.302585092994046,4.007333185232471,4.1588830833596715
9157,2012-01-22,1,1,1,10,0,0,0,2,0.16,0.1364,0.5538851132264376,0.24966863025356476,2.302585092994046,4.795790545596741,4.867534450455582
9158,2012-01-22,1,1,1,11,0,0,0,3,0.16,0.1515,0.5877866649021191,0.22609917913984232,2.9444389791664403,4.7535901911063645,4.897839799950911
9159,2012-01-22,1,1,1,12,0,0,0,2,0.16,0.1515,0.5877866649021191,0.20204248140615572,3.2188758248682006,5.087596335232384,5.225746673713202
9160,2012-01-22,1,1,1,13,0,0,0,2,0.16,0.1818,0.5877866649021191,0.1260157205828598,3.2188758248682006,5.170483995038151,5.298317366548036
9161,2012-01-22,1,1,1,14,0,0,0,2,0.16,0.1667,0.5877866649021191,0.15203415585549812,2.995732273553991,5.099866427824199,5.209486152841421
9162,2012-01-22,1,1,1,15,0,0,0,2,0.16,0.1515,0.5877866649021191,0.17730901497041035,3.332204510175204,5.0106352940962555,5.176149732573829
9163,2012-01-22,1,1,1,16,0,0,0,2,0.16,0.1515,0.5877866649021191,0.17730901497041035,2.5649493574615367,4.969813299576001,5.049856007249537
9164,2012-01-22,1,1,1,17,0,0,0,2,0.16,0.1818,0.5877866649021191,0.0993927438780348,2.1972245773362196,4.61512051684126,4.6913478822291435
9165,2012-01-22,1,1,1,18,0,0,0,3,0.16,0.1818,0.6205764877251099,0.0993927438780348,2.4849066497880004,4.709530201312334,4.804021044733257
9166,2012-01-22,1,1,1,19,0,0,0,3,0.16,0.1818,0.6205764877251099,0.0993927438780348,2.302585092994046,4.394449154672439,4.499809670330265
9167,2012-01-22,1,1,1,20,0,0,0,3,0.16,0.1667,0.6205764877251099,0.15203415585549812,1.791759469228055,4.248495242049359,4.31748811353631
9168,2012-01-22,1,1,1,21,0,0,0,3,0.16,0.1818,0.6205764877251099,0.0993927438780348,2.1972245773362196,3.6109179126442243,3.8066624897703196
9169,2012-01-22,1,1,1,22,0,0,0,2,0.16,0.197,0.6575200029167941,0.08581065641311086,0.0,4.07753744390572,4.07753744390572
9170,2012-01-22,1,1,1,23,0,0,0,2,0.16,0.1818,0.6575200029167941,0.0993927438780348,1.0986122886681098,3.58351893845611,3.6375861597263857
9171,2012-01-23,1,1,1,0,0,1,1,2,0.18,0.2424,0.6205764877251099,0.0,1.0986122886681098,2.8903717578961645,2.995732273553991
9172,2012-01-23,1,1,1,1,0,1,1,2,0.18,0.2121,0.6205764877251099,0.0993927438780348,0.0,1.6094379124341003,1.6094379124341003
9173,2012-01-23,1,1,1,2,0,1,1,2,0.18,0.2121,0.6205764877251099,0.0993927438780348,0.0,1.0986122886681098,1.0986122886681098
9174,2012-01-23,1,1,1,3,0,1,1,2,0.18,0.2424,0.6205764877251099,0.0,0.0,0.6931471805599453,0.6931471805599453
9175,2012-01-23,1,1,1,4,0,1,1,2,0.2,0.2576,0.5877866649021191,0.0,0.0,0.6931471805599453,0.6931471805599453
9176,2012-01-23,1,1,1,5,0,1,1,2,0.2,0.2576,0.6205764877251099,0.0,0.0,2.995732273553991,2.995732273553991
9177,2012-01-23,1,1,1,6,0,1,1,2,0.2,0.2576,0.6205764877251099,0.0,1.9459101490553132,3.6109179126442243,3.7612001156935624
9178,2012-01-23,1,1,1,7,0,1,1,3,0.2,0.2576,0.6205764877251099,0.0,2.1972245773362196,4.74493212836325,4.812184355372417
9179,2012-01-23,1,1,1,8,0,1,1,3,0.2,0.2121,0.6205764877251099,0.1260157205828598,1.791759469228055,5.5909869805108565,5.60947179518496
9180,2012-01-23,1,1,1,9,0,1,1,2,0.2,0.2273,0.6205764877251099,0.08581065641311086,2.6390573296152584,5.293304824724492,5.356586274672012
9181,2012-01-23,1,1,1,10,0,1,1,2,0.2,0.2576,0.6575200029167941,0.0,2.3978952727983707,4.941642422609304,5.0106352940962555
9182,2012-01-23,1,1,1,11,0,1,1,2,0.2,0.2273,0.6575200029167941,0.08581065641311086,1.791759469228055,4.060443010546419,4.143134726391533
9183,2012-01-23,1,1,1,12,0,1,1,2,0.22,0.2727,0.6575200029167941,0.0,2.3978952727983707,3.970291913552122,4.143134726391533
9184,2012-01-23,1,1,1,13,0,1,1,3,0.22,0.2576,0.6575200029167941,0.08581065641311086,1.791759469228055,3.4965075614664802,3.6375861597263857
9185,2012-01-23,1,1,1,14,0,1,1,3,0.22,0.2273,0.6575200029167941,0.17730901497041035,2.6390573296152584,3.8918202981106265,4.127134385045092
9186,2012-01-23,1,1,1,15,0,1,1,2,0.22,0.2121,0.6931471805599453,0.20204248140615572,2.3978952727983707,4.174387269895637,4.31748811353631
9187,2012-01-23,1,1,1,16,0,1,1,2,0.24,0.2424,0.6575200029167941,0.15203415585549812,2.70805020110221,4.6913478822291435,4.812184355372417
9188,2012-01-23,1,1,1,17,0,1,1,2,0.24,0.2576,0.6729444732424258,0.0993927438780348,1.9459101490553132,5.602118820879701,5.6240175061873385
9189,2012-01-23,1,1,1,18,0,1,1,2,0.24,0.2424,0.6575200029167941,0.1260157205828598,2.0794415416798357,5.62040086571715,5.645446897643238
9190,2012-01-23,1,1,1,19,0,1,1,2,0.26,0.2576,0.6575200029167941,0.15203415585549812,2.302585092994046,5.356586274672012,5.3981627015177525
9191,2012-01-23,1,1,1,20,0,1,1,2,0.26,0.2576,0.6931471805599453,0.15203415585549812,2.1972245773362196,5.087596335232384,5.135798437050262
9192,2012-01-23,1,1,1,21,0,1,1,2,0.26,0.2424,0.6931471805599453,0.24966863025356476,2.1972245773362196,4.727387818712341,4.795790545596741
9193,2012-01-23,1,1,1,22,0,1,1,2,0.26,0.2424,0.6931471805599453,0.24966863025356476,1.6094379124341003,4.174387269895637,4.23410650459726
9194,2012-01-23,1,1,1,23,0,1,1,2,0.28,0.2576,0.6575200029167941,0.2839752105204545,1.0986122886681098,3.58351893845611,3.6375861597263857
9195,2012-01-24,1,1,1,0,0,2,1,2,0.3,0.2879,0.6931471805599453,0.24966863025356476,1.9459101490553132,2.995732273553991,3.258096538021482
9196,2012-01-24,1,1,1,1,0,2,1,2,0.32,0.303,0.6575200029167941,0.22609917913984232,1.0986122886681098,2.0794415416798357,2.302585092994046
9197,2012-01-24,1,1,1,2,0,2,1,2,0.32,0.303,0.6575200029167941,0.20204248140615572,1.0986122886681098,1.9459101490553132,2.1972245773362196
9198,2012-01-24,1,1,1,3,0,2,1,2,0.32,0.3333,0.6575200029167941,0.1260157205828598,0.0,1.3862943611198906,1.3862943611198906
9199,2012-01-24,1,1,1,4,0,2,1,2,0.3,0.3182,0.6931471805599453,0.08581065641311086,0.0,1.0986122886681098,1.0986122886681098
9200,2012-01-24,1,1,1,5,0,2,1,2,0.3,0.3182,0.6931471805599453,0.08581065641311086,0.0,3.295836866004329,3.295836866004329
9201,2012-01-24,1,1,1,6,0,2,1,2,0.32,0.3182,0.6575200029167941,0.17730901497041035,0.6931471805599453,4.48863636973214,4.499809670330265
9202,2012-01-24,1,1,1,7,0,2,1,2,0.32,0.3333,0.6575200029167941,0.1260157205828598,2.4849066497880004,5.402677381872279,5.4510384535657
9203,2012-01-24,1,1,1,8,0,2,1,2,0.32,0.3333,0.6575200029167941,0.1260157205828598,2.4849066497880004,6.173786103901937,6.19644412779452
9204,2012-01-24,1,1,1,9,0,2,1,2,0.32,0.3333,0.6259384308664953,0.08581065641311086,2.4849066497880004,5.501258210544727,5.545177444479562
9205,2012-01-24,1,1,1,10,0,2,1,1,0.32,0.3333,0.6575200029167941,0.08581065641311086,3.1780538303479458,4.543294782270004,4.762173934797756
9206,2012-01-24,1,1,1,11,0,2,1,1,0.34,0.3333,0.6259384308664953,0.1260157205828598,3.4339872044851463,4.820281565605037,5.0369526024136295
9207,2012-01-24,1,1,1,12,0,2,1,1,0.34,0.3333,0.6259384308664953,0.15203415585549812,3.258096538021482,5.017279836814924,5.170483995038151
9208,2012-01-24,1,1,1,13,0,2,1,1,0.34,0.3333,0.6259384308664953,0.15203415585549812,3.5263605246161616,5.14166355650266,5.318119993844216
9209,2012-01-24,1,1,1,14,0,2,1,1,0.36,0.3485,0.5933268452777344,0.20204248140615572,3.58351893845611,4.9344739331306915,5.159055299214529
9210,2012-01-24,1,1,1,15,0,2,1,2,0.4,0.4091,0.5364933705145685,0.15203415585549812,3.970291913552122,5.056245805348308,5.342334251964811
9211,2012-01-24,1,1,1,16,0,2,1,1,0.4,0.4091,0.5364933705145685,0.1260157205828598,3.58351893845611,5.497168225293202,5.631211781821365
9212,2012-01-24,1,1,1,17,0,2,1,1,0.42,0.4242,0.5128236264286639,0.08581065641311086,3.7376696182833684,6.163314804034641,6.246106765481563
9213,2012-01-24,1,1,1,18,0,2,1,1,0.4,0.4091,0.4824261492442927,0.08581065641311086,3.4965075614664802,5.971261839790462,6.049733455231958
9214,2012-01-24,1,1,1,19,0,2,1,1,0.44,0.4394,0.412109650826833,0.08581065641311086,3.044522437723423,5.7430031878094825,5.805134968916488
9215,2012-01-24,1,1,1,20,0,2,1,1,0.32,0.3485,0.5653138090500605,0.0,2.9444389791664403,5.356586274672012,5.438079308923196
9216,2012-01-24,1,1,1,21,0,2,1,1,0.36,0.3788,0.5364933705145685,0.0,2.9444389791664403,5.043425116919247,5.153291594497779
9217,2012-01-24,1,1,1,22,0,2,1,1,0.32,0.3485,0.5933268452777344,0.0,2.70805020110221,4.718498871295094,4.836281906951478
9218,2012-01-24,1,1,1,23,0,2,1,1,0.32,0.3485,0.5653138090500605,0.0,2.995732273553991,4.394449154672439,4.605170185988092
9219,2012-01-25,1,1,1,0,0,3,1,1,0.26,0.303,0.6575200029167941,0.0,1.9459101490553132,3.258096538021482,3.4657359027997265
9220,2012-01-25,1,1,1,1,0,3,1,1,0.3,0.2879,0.5306282510621704,0.20204248140615572,1.6094379124341003,2.302585092994046,2.6390573296152584
9221,2012-01-25,1,1,1,2,0,3,1,1,0.28,0.2727,0.5306282510621704,0.17730901497041035,1.3862943611198906,1.3862943611198906,1.9459101490553132
9222,2012-01-25,1,1,1,3,0,3,1,1,0.26,0.2576,0.5596157879354227,0.17730901497041035,0.0,0.6931471805599453,0.6931471805599453
9223,2012-01-25,1,1,1,4,0,3,1,1,0.26,0.2424,0.5306282510621704,0.24966863025356476,0.0,1.6094379124341003,1.6094379124341003
9224,2012-01-25,1,1,1,5,0,3,1,1,0.26,0.2424,0.5306282510621704,0.24966863025356476,0.0,3.5263605246161616,3.5263605246161616
9225,2012-01-25,1,1,1,6,0,3,1,1,0.24,0.2273,0.5481214085096876,0.20204248140615572,0.6931471805599453,4.477336814478207,4.48863636973214
9226,2012-01-25,1,1,1,7,0,3,1,1,0.24,0.2273,0.5596157879354227,0.20204248140615572,2.70805020110221,5.497168225293202,5.552959584921617
9227,2012-01-25,1,1,1,8,0,3,1,1,0.24,0.2273,0.5306282510621704,0.22609917913984232,2.9444389791664403,6.206575926724928,6.2422232654551655
9228,2012-01-25,1,1,1,9,0,3,1,1,0.24,0.2273,0.5306282510621704,0.22609917913984232,2.9444389791664403,5.389071729816501,5.4680601411351315
9229,2012-01-25,1,1,1,10,0,3,1,2,0.26,0.2273,0.5306282510621704,0.2839752105204545,3.4339872044851463,4.718498871295094,4.955827057601261
9230,2012-01-25,1,1,1,11,0,3,1,2,0.3,0.2727,0.4762341789963716,0.26120975212066605,3.970291913552122,4.663439094112067,5.062595033026967
9231,2012-01-25,1,1,1,12,0,3,1,1,0.32,0.3333,0.4252677354043441,0.1260157205828598,3.8501476017100584,4.997212273764115,5.267858159063328
9232,2012-01-25,1,1,1,13,0,3,1,1,0.34,0.3333,0.3987761199573678,0.1260157205828598,4.1588830833596715,5.0106352940962555,5.3612921657094255
9233,2012-01-25,1,1,1,14,0,3,1,1,0.34,0.3485,0.3987761199573678,0.08581065641311086,3.9889840465642745,4.68213122712422,5.081404364984463
9234,2012-01-25,1,1,1,15,0,3,1,1,0.36,0.3788,0.3784364357202451,0.0,3.4339872044851463,4.836281906951478,5.049856007249537
9235,2012-01-25,1,1,1,16,0,3,1,1,0.34,0.3333,0.4252677354043441,0.15203415585549812,3.4011973816621555,5.384495062789089,5.5093883366279774
9236,2012-01-25,1,1,1,17,0,3,1,1,0.36,0.3485,0.4252677354043441,0.15203415585549812,3.332204510175204,6.095824562432225,6.154858094016418
9237,2012-01-25,1,1,1,18,0,3,1,1,0.32,0.3333,0.5068176023684519,0.1260157205828598,3.2188758248682006,6.030685260261263,6.0867747269123065
9238,2012-01-25,1,1,1,19,0,3,1,2,0.34,0.3636,0.4252677354043441,0.0,1.791759469228055,5.7430031878094825,5.75890177387728
9239,2012-01-25,1,1,1,20,0,3,1,1,0.32,0.3182,0.4762341789963716,0.17730901497041035,2.3978952727983707,5.420534999272286,5.4638318050256105
9240,2012-01-25,1,1,1,21,0,3,1,1,0.3,0.3333,0.5007752879124893,0.0,2.995732273553991,5.117993812416755,5.225746673713202
9241,2012-01-25,1,1,1,22,0,3,1,1,0.3,0.3182,0.5007752879124893,0.08581065641311086,2.5649493574615367,4.624972813284271,4.736198448394496
9242,2012-01-25,1,1,1,23,0,3,1,2,0.28,0.3182,0.5007752879124893,0.0,1.3862943611198906,4.1588830833596715,4.204692619390966
9243,2012-01-26,1,1,1,0,0,4,1,2,0.28,0.2879,0.5596157879354227,0.0993927438780348,1.3862943611198906,3.1354942159291497,3.258096538021482
9244,2012-01-26,1,1,1,1,0,4,1,2,0.28,0.3182,0.5596157879354227,0.0,1.791759469228055,2.833213344056216,3.091042453358316
9245,2012-01-26,1,1,1,2,0,4,1,2,0.28,0.2727,0.5596157879354227,0.15203415585549812,0.6931471805599453,1.9459101490553132,2.0794415416798357
9246,2012-01-26,1,1,1,3,0,4,1,2,0.28,0.303,0.5596157879354227,0.08581065641311086,0.6931471805599453,1.791759469228055,1.9459101490553132
9247,2012-01-26,1,1,1,4,0,4,1,1,0.28,0.3182,0.5596157879354227,0.0,0.0,1.3862943611198906,1.3862943611198906
9248,2012-01-26,1,1,1,5,0,4,1,2,0.3,0.3182,0.5596157879354227,0.0993927438780348,0.0,3.367295829986474,3.367295829986474
9249,2012-01-26,1,1,1,6,0,4,1,2,0.28,0.3182,0.5933268452777344,0.0,0.0,4.48863636973214,4.48863636973214
9250,2012-01-26,1,1,1,7,0,4,1,2,0.28,0.303,0.5933268452777344,0.08581065641311086,2.4849066497880004,5.43372200355424,5.480638923341991
9251,2012-01-26,1,1,1,8,0,4,1,2,0.28,0.303,0.5933268452777344,0.08581065641311086,2.833213344056216,6.244166900663736,6.274762021241939
9252,2012-01-26,1,1,1,9,0,4,1,2,0.3,0.3333,0.5933268452777344,0.0,2.9444389791664403,5.54907608489522,5.616771097666572
9253,2012-01-26,1,1,1,10,0,4,1,2,0.3,0.303,0.5933268452777344,0.1260157205828598,2.833213344056216,4.532599493153256,4.6913478822291435
9254,2012-01-26,1,1,1,11,0,4,1,2,0.3,0.3182,0.6259384308664953,0.0993927438780348,2.4849066497880004,4.61512051684126,4.718498871295094
9255,2012-01-26,1,1,1,12,0,4,1,2,0.34,0.3333,0.5933268452777344,0.1260157205828598,3.4011973816621555,4.919980925828125,5.111987788356544
9256,2012-01-26,1,1,1,13,0,4,1,2,0.38,0.3939,0.5364933705145685,0.0,2.8903717578961645,5.056245805348308,5.159055299214529
9257,2012-01-26,1,1,1,14,0,4,1,2,0.4,0.4091,0.5364933705145685,0.0993927438780348,2.833213344056216,4.727387818712341,4.859812404361672
9258,2012-01-26,1,1,1,15,0,4,1,2,0.42,0.4242,0.5364933705145685,0.0993927438780348,3.1354942159291497,4.962844630259907,5.10594547390058
9259,2012-01-26,1,1,1,16,0,4,1,2,0.4,0.4091,0.5364933705145685,0.08581065641311086,2.772588722239781,5.3471075307174685,5.41610040220442
9260,2012-01-26,1,1,1,17,0,4,1,2,0.42,0.4242,0.5364933705145685,0.0,2.833213344056216,5.986452005284438,6.025865973825314
9261,2012-01-26,1,1,1,18,0,4,1,2,0.42,0.4242,0.5364933705145685,0.0,2.5649493574615367,5.978885764901122,6.008813185442595
9262,2012-01-26,1,1,1,19,0,4,1,2,0.4,0.4091,0.5653138090500605,0.0993927438780348,2.4849066497880004,5.713732805509369,5.749392985908253
9263,2012-01-26,1,1,1,20,0,4,1,2,0.4,0.4091,0.598836501088704,0.1260157205828598,2.1972245773362196,5.37989735354046,5.41610040220442
9264,2012-01-26,1,1,1,21,0,4,1,2,0.4,0.4091,0.5653138090500605,0.0993927438780348,2.1972245773362196,5.220355825078324,5.262690188904886
9265,2012-01-26,1,1,1,22,0,4,1,1,0.38,0.3939,0.598836501088704,0.0993927438780348,1.3862943611198906,4.941642422609304,4.962844630259907
9266,2012-01-26,1,1,1,23,0,4,1,2,0.4,0.4091,0.598836501088704,0.0,1.791759469228055,4.465908118654584,4.5217885770490405
9267,2012-01-27,1,1,1,0,0,5,1,2,0.4,0.4091,0.598836501088704,0.22609917913984232,1.9459101490553132,3.4965075614664802,3.6635616461296463
9268,2012-01-27,1,1,1,1,0,5,1,2,0.4,0.4091,0.6259384308664953,0.20204248140615572,1.9459101490553132,3.1780538303479458,3.4011973816621555
9269,2012-01-27,1,1,1,2,0,5,1,1,0.42,0.4242,0.6626879730752367,0.1260157205828598,1.0986122886681098,2.4849066497880004,2.6390573296152584
9270,2012-01-27,1,1,1,3,0,5,1,2,0.42,0.4242,0.6626879730752367,0.24966863025356476,1.3862943611198906,1.791759469228055,2.1972245773362196
9271,2012-01-27,1,1,1,4,0,5,1,2,0.4,0.4091,0.6931471805599453,0.26120975212066605,0.6931471805599453,1.3862943611198906,1.6094379124341003
9272,2012-01-27,1,1,1,5,0,5,1,2,0.42,0.4242,0.6626879730752367,0.2839752105204545,0.0,3.2188758248682006,3.2188758248682006
9273,2012-01-27,1,1,1,6,0,5,1,2,0.42,0.4242,0.6931471805599453,0.2839752105204545,0.0,4.290459441148391,4.290459441148391
9274,2012-01-27,1,1,1,7,0,5,1,2,0.42,0.4242,0.6931471805599453,0.26120975212066605,1.9459101490553132,4.859812404361672,4.90527477843843
9275,2012-01-27,1,1,1,8,0,5,1,3,0.5,0.4848,0.6312717768418579,0.24966863025356476,2.70805020110221,5.332718793265369,5.3981627015177525
9276,2012-01-27,1,1,1,9,0,5,1,3,0.5,0.4848,0.6312717768418579,0.24966863025356476,1.9459101490553132,4.624972813284271,4.68213122712422
9277,2012-01-27,1,1,1,10,0,5,1,3,0.48,0.4697,0.6931471805599453,0.15203415585549812,2.302585092994046,4.770684624465665,4.844187086458591
9278,2012-01-27,1,1,1,11,0,5,1,2,0.48,0.4697,0.6626879730752367,0.1260157205828598,2.3978952727983707,4.564348191467836,4.663439094112067
9279,2012-01-27,1,1,1,12,0,5,1,2,0.5,0.4848,0.6312717768418579,0.15203415585549812,3.258096538021482,5.049856007249537,5.198497031265826
9280,2012-01-27,1,1,1,13,0,5,1,1,0.5,0.4848,0.4637340162321401,0.38028404291090556,3.295836866004329,5.170483995038151,5.308267697401205
9281,2012-01-27,1,1,1,14,0,5,1,1,0.5,0.4848,0.4382549309311553,0.4396732794379014,3.1780538303479458,5.0369526024136295,5.176149732573829
9282,2012-01-27,1,1,1,15,0,5,1,1,0.48,0.4697,0.412109650826833,0.2839752105204545,3.332204510175204,5.14166355650266,5.288267030694535
9283,2012-01-27,1,1,1,16,0,5,1,1,0.44,0.4394,0.412109650826833,0.4396732794379014,3.295836866004329,5.488937726156687,5.5909869805108565
9284,2012-01-27,1,1,1,17,0,5,1,1,0.42,0.4242,0.4054651081081644,0.45875307847288116,2.833213344056216,6.008813185442595,6.0473721790462776
9285,2012-01-27,1,1,1,18,0,5,1,1,0.4,0.4091,0.4054651081081644,0.4004525662846201,3.044522437723423,5.8971538676367405,5.950642552587727
9286,2012-01-27,1,1,1,19,0,5,1,1,0.36,0.3333,0.4054651081081644,0.32793590559892655,2.3978952727983707,5.488937726156687,5.529429087511423
9287,2012-01-27,1,1,1,20,0,5,1,1,0.34,0.303,0.4252677354043441,0.306160293697554,1.9459101490553132,5.0369526024136295,5.075173815233827
9288,2012-01-27,1,1,1,21,0,5,1,1,0.34,0.2879,0.4252677354043441,0.42028803699980266,2.1972245773362196,4.852030263919617,4.912654885736052
9289,2012-01-27,1,1,1,22,0,5,1,1,0.34,0.303,0.3987761199573678,0.32793590559892655,2.4849066497880004,4.6913478822291435,4.787491742782046
9290,2012-01-27,1,1,1,23,0,5,1,1,0.32,0.2879,0.3987761199573678,0.3491769037613752,2.1972245773362196,4.3694478524670215,4.465908118654584
9291,2012-01-28,1,1,1,0,0,6,0,1,0.3,0.2879,0.41871033485818504,0.24966863025356476,0.6931471805599453,4.23410650459726,4.248495242049359
9292,2012-01-28,1,1,1,1,0,6,0,1,0.3,0.303,0.41871033485818504,0.15203415585549812,0.6931471805599453,4.060443010546419,4.07753744390572
9293,2012-01-28,1,1,1,2,0,6,0,1,0.26,0.303,0.4700036292457356,0.0,1.3862943611198906,3.6635616461296463,3.7376696182833684
9294,2012-01-28,1,1,1,3,0,6,0,1,0.26,0.2879,0.4700036292457356,0.08581065641311086,0.6931471805599453,2.833213344056216,2.8903717578961645
9295,2012-01-28,1,1,1,4,0,6,0,1,0.26,0.2576,0.4700036292457356,0.15203415585549812,0.0,2.1972245773362196,2.1972245773362196
9296,2012-01-28,1,1,1,5,0,6,0,1,0.24,0.2576,0.5596157879354227,0.08581065641311086,0.0,2.3978952727983707,2.3978952727983707
9297,2012-01-28,1,1,1,6,0,6,0,1,0.24,0.2879,0.5306282510621704,0.0,1.3862943611198906,2.5649493574615367,2.772588722239781
9298,2012-01-28,1,1,1,7,0,6,0,1,0.22,0.2727,0.5596157879354227,0.0,1.3862943611198906,3.367295829986474,3.4657359027997265
9299,2012-01-28,1,1,1,8,0,6,0,1,0.2,0.2273,0.5877866649021191,0.08581065641311086,2.302585092994046,4.418840607796598,4.5217885770490405
9300,2012-01-28,1,1,1,9,0,6,0,1,0.22,0.2727,0.5877866649021191,0.0,2.6390573296152584,4.983606621708336,5.0689042022202315
9301,2012-01-28,1,1,1,10,0,6,0,1,0.26,0.2727,0.5306282510621704,0.1260157205828598,3.332204510175204,5.10594547390058,5.2574953720277815
9302,2012-01-28,1,1,1,11,0,6,0,1,0.3,0.303,0.44468582126144574,0.1260157205828598,4.02535169073515,5.488937726156687,5.6937321388027
9303,2012-01-28,1,1,1,12,0,6,0,1,0.3,0.2879,0.4762341789963716,0.24966863025356476,4.2626798770413155,5.501258210544727,5.752572638825633
9304,2012-01-28,1,1,1,13,0,6,0,1,0.34,0.3182,0.4510756193602166,0.22609917913984232,4.394449154672439,5.683579767338681,5.924255797414532
9305,2012-01-28,1,1,1,14,0,6,0,1,0.38,0.3939,0.4054651081081644,0.32793590559892655,4.820281565605037,5.480638923341991,5.8944028342648505
9306,2012-01-28,1,1,1,15,0,6,0,1,0.4,0.4091,0.3852624007906449,0.2839752105204545,4.51085950651685,5.771441123130016,6.018593214496234
9307,2012-01-28,1,1,1,16,0,6,0,1,0.42,0.4242,0.3646431135879093,0.306160293697554,4.882801922586371,5.6240175061873385,6.0112671744041615
9308,2012-01-28,1,1,1,17,0,6,0,1,0.42,0.4242,0.3646431135879093,0.32793590559892655,4.060443010546419,5.455321115357702,5.673323267171493
9309,2012-01-28,1,1,1,18,0,6,0,1,0.42,0.4242,0.3435897043900769,0.20204248140615572,3.713572066704308,5.308267697401205,5.488937726156687
9310,2012-01-28,1,1,1,19,0,6,0,2,0.42,0.4242,0.3435897043900769,0.4396732794379014,3.5263605246161616,5.159055299214529,5.332718793265369
9311,2012-01-28,1,1,1,20,0,6,0,1,0.4,0.4091,0.3001045924503381,0.32793590559892655,1.791759469228055,4.7535901911063645,4.795790545596741
9312,2012-01-28,1,1,1,21,0,6,0,1,0.36,0.3333,0.2546422183735807,0.306160293697554,2.9444389791664403,4.700480365792417,4.852030263919617
9313,2012-01-28,1,1,1,22,0,6,0,1,0.34,0.3333,0.29266961396282,0.17730901497041035,1.9459101490553132,4.584967478670572,4.6443908991413725
9314,2012-01-28,1,1,1,23,0,6,0,1,0.32,0.3182,0.27002713721306015,0.17730901497041035,1.9459101490553132,4.382026634673881,4.454347296253507
9315,2012-01-29,1,1,1,0,0,0,0,1,0.3,0.2879,0.2851789422336624,0.20204248140615572,2.772588722239781,4.406719247264253,4.574710978503383
9316,2012-01-29,1,1,1,1,0,0,0,1,0.3,0.2727,0.2468600779315258,0.306160293697554,1.791759469228055,4.23410650459726,4.30406509320417
