instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
430,2012-03-05,1,1,3,0,1,1,1,0.243333,0.241171,0.40962311825682807,0.20608528281819447,5.318119993844216,3130,3333
431,2012-03-06,1,1,3,0,2,1,1,0.258333,0.255042,0.37615094927231485,0.18305045774776552,5.402677381872279,3735,3956
432,2012-03-07,1,1,3,0,3,1,1,0.404167,0.3851,0.41431450312080553,0.2969730275486857,6.07073772800249,4484,4916
433,2012-03-08,1,1,3,0,4,1,1,0.5275,0.524604,0.44948199352493867,0.36572794161581285,6.18826412308259,4896,5382
434,2012-03-09,1,1,3,0,5,1,2,0.410833,0.397083,0.34151876715284885,0.3469881783491885,6.104793232414985,4122,4569
435,2012-03-10,1,1,3,0,6,0,1,0.2875,0.277767,0.30041343364287576,0.2035529015492056,6.876264611890766,3150,4118
436,2012-03-11,1,1,3,0,0,0,1,0.361739,0.35967,0.38998389005842143,0.2009691054789075,7.413970290190444,3253,4911
437,2012-03-12,1,1,3,0,1,1,1,0.466667,0.459592,0.39821690322214737,0.18872848850390628,6.732210706467206,4460,5298
438,2012-03-13,1,1,3,0,2,1,1,0.565,0.542929,0.4808817473929186,0.21264867222155817,6.637258031284457,5085,5847
439,2012-03-14,1,1,3,0,3,1,1,0.5725,0.548617,0.41017599443826486,0.10891000874732609,6.905753276311464,5315,6312
440,2012-03-15,1,1,3,0,4,1,1,0.5575,0.532825,0.45716088815416106,0.13966019806894753,6.913737350659685,5187,6192
441,2012-03-16,1,1,3,0,5,1,2,0.435833,0.436229,0.6108969965356547,0.1072315641543758,6.3080984415095305,3830,4378
442,2012-03-17,1,1,3,0,6,0,2,0.514167,0.505046,0.5629433881847001,0.1049940485169455,8.057060681965766,4681,7836
443,2012-03-18,1,1,3,0,0,0,2,0.4725,0.464,0.5933268452777344,0.11945541422922439,7.699842407396986,3685,5892
444,2012-03-19,1,1,3,0,1,1,1,0.545,0.532821,0.5473986039968309,0.15041542673280847,6.890609120147166,5171,6153
445,2012-03-20,1,1,3,0,2,1,1,0.560833,0.538533,0.5921753538365765,0.11446286331247144,6.9584483932976555,5042,6093
446,2012-03-21,2,1,3,0,3,1,2,0.531667,0.513258,0.5995230785272776,0.08577238475565019,7.023758954738443,5108,6230
447,2012-03-22,2,1,3,0,4,1,1,0.554167,0.531567,0.6049987937832404,0.11114952695091401,7.19668657083435,5537,6871
448,2012-03-23,2,1,3,0,5,1,2,0.601667,0.570067,0.5271911746058018,0.11001964503854945,7.8119734296220225,5893,8362
449,2012-03-24,2,1,3,0,6,0,2,0.5025,0.486733,0.634149016593554,0.17628923218708323,6.9411900550683745,2339,3372
450,2012-03-25,2,1,3,0,0,0,2,0.4375,0.437488,0.6317147638150216,0.19948590296353455,7.334981878871814,3464,4996
451,2012-03-26,2,1,3,0,1,1,1,0.445833,0.43875,0.39063366398027155,0.32701407748881384,6.679599185844383,4763,5558
452,2012-03-27,2,1,3,0,2,1,1,0.323333,0.315654,0.2546422183735807,0.17159085486380046,6.2766434893416445,4571,5102
453,2012-03-28,2,1,3,0,3,1,1,0.484167,0.47095,0.3928863259013043,0.25593672897028286,6.51471269087253,5024,5698
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.3640644739860783,0.27736654992424986,6.727431724850855,5299,6133
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.4579519232996489,0.12933120919074512,6.680854678790215,4663,5459
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.5529266080300536,0.22363702953380196,7.741533589281828,3934,6235
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.5165591556137512,0.1589394809084236,7.761319180947987,3694,6041
458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.40835958174145864,0.2716586300320605,7.097548850614793,4728,5936
459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.33408868392939267,0.09543108158631895,7.207118856207756,5424,6772
460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.38497868707832783,0.16634036848989928,6.9650803456014065,5378,6436
461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.3178477293547331,0.19846471862889495,7.084226422097916,5265,6457
462,2012-04-06,2,1,4,0,5,1,1,0.403333,0.390767,0.3199674938922317,0.2626626814751679,7.4999765409521215,4653,6460
463,2012-04-07,2,1,4,0,6,0,1,0.4375,0.426129,0.22647160718757997,0.24284499702111687,8.087332926473351,3605,6857
464,2012-04-08,2,1,4,0,0,0,1,0.5,0.492425,0.2435992986144123,0.20912251436793466,7.7102051944325325,2939,5169
465,2012-04-09,2,1,4,0,1,1,1,0.489167,0.476638,0.2757360014333804,0.30615734861885413,6.80903930604298,4680,5585
466,2012-04-10,2,1,4,0,2,1,1,0.446667,0.436233,0.3611648492115844,0.22264342627252748,6.709304340258298,5099,5918
467,2012-04-11,2,1,4,0,3,1,1,0.348696,0.337274,0.38496643863081836,0.2587222557825555,6.180016653652572,4380,4862
468,2012-04-12,2,1,4,0,4,1,1,0.3975,0.387604,0.38270812098554813,0.2549747212279142,6.498282149476434,4746,5409
469,2012-04-13,2,1,4,0,5,1,1,0.4425,0.431808,0.3424067354546089,0.14450805305690434,7.133295954896068,5146,6398
470,2012-04-14,2,1,4,0,6,0,1,0.495,0.487996,0.4074078863584394,0.17472359860805656,7.935945103353701,4665,7460
471,2012-04-15,2,1,4,0,0,0,1,0.606667,0.573875,0.41072922828322117,0.2030461445748388,7.954021087278037,4286,7132
472,2012-04-16,2,1,4,1,1,0,1,0.664167,0.614925,0.44575384046942484,0.250625635562101,7.089243155027514,5172,6370
473,2012-04-17,2,1,4,0,2,1,1,0.608333,0.598487,0.3296037021515984,0.24187030594924924,6.897704943128636,5702,6691
474,2012-04-18,2,1,4,0,3,1,2,0.463333,0.457038,0.4505449053080164,0.15521753910189576,5.8522024797744745,4020,4367
475,2012-04-19,2,1,4,0,4,1,1,0.498333,0.493046,0.4777857696877905,0.06384690702765976,6.741700694652055,5719,6565
476,2012-04-20,2,1,4,0,5,1,1,0.526667,0.515775,0.52743669286598,0.1396497621701513,7.201170883281678,5950,7290
477,2012-04-21,2,1,4,0,6,0,1,0.57,0.542921,0.5205285972961852,0.24965850243661947,7.8407064517494,4083,6624
478,2012-04-22,2,1,4,0,0,0,3,0.396667,0.389504,0.6072717036460311,0.2960564096037688,4.795790545596741,907,1027
479,2012-04-23,2,1,4,0,1,1,2,0.321667,0.301125,0.569094720569194,0.2650498857254145,5.278114659230517,3019,3214
480,2012-04-24,2,1,4,0,2,1,1,0.413333,0.405283,0.3744332280867706,0.22264982945362782,6.251903883165888,5115,5633
481,2012-04-25,2,1,4,0,3,1,1,0.476667,0.470317,0.3562167389788714,0.11224953180168994,6.486160788944089,5541,6196
482,2012-04-26,2,1,4,0,4,1,2,0.498333,0.483583,0.5634182636384639,0.16265017088524725,6.16541785423142,4551,5026
483,2012-04-27,2,1,4,0,5,1,1,0.4575,0.452637,0.33706705967889655,0.29834972022906375,6.922643891475888,5219,6233
484,2012-04-28,2,1,4,0,6,0,2,0.376667,0.377504,0.3984962150158222,0.12219550858570695,7.02197642307216,3100,4220
485,2012-04-29,2,1,4,0,0,0,1,0.458333,0.450121,0.461897740113666,0.11056415322141654,7.709756864454165,4075,6304
486,2012-04-30,2,1,4,0,1,1,2,0.464167,0.457696,0.4510756193602166,0.1584027697233721,6.501289670540389,4907,5572
487,2012-05-01,2,1,5,0,2,1,2,0.613333,0.577021,0.5065663659919591,0.14504881178484103,6.483107351457199,5087,5740
488,2012-05-02,2,1,5,0,3,1,1,0.564167,0.537896,0.5861647948260481,0.1293233010134701,6.504288173536645,5502,6169
489,2012-05-03,2,1,5,0,4,1,2,0.56,0.537242,0.5700372948964052,0.12548309176492606,6.639875833826536,5657,6421
490,2012-05-04,2,1,5,0,5,1,1,0.6275,0.590917,0.5512477303417184,0.15094956171135002,6.975413927455952,5227,6296
491,2012-05-05,2,1,5,0,6,0,2,0.621667,0.584608,0.5634182636384639,0.1423603028413419,7.822845290279774,4387,6883
492,2012-05-06,2,1,5,0,0,0,2,0.5625,0.546737,0.5538851132264376,0.13965671944811633,7.666690200080086,4224,6359
493,2012-05-07,2,1,5,0,1,1,2,0.5375,0.527142,0.5093246979401541,0.2076001765103944,6.9167150203536085,5265,6273
494,2012-05-08,2,1,5,0,2,1,2,0.581667,0.557471,0.522259803665485,0.25930497422294174,6.6052979209482015,4990,5728
495,2012-05-09,2,1,5,0,3,1,2,0.575,0.553025,0.5562770777831244,0.19590554194834095,6.431331081933479,4097,4717
496,2012-05-10,2,1,5,0,4,1,1,0.505833,0.491783,0.4395978997124992,0.2731238641185636,6.934397209928558,5546,6572
497,2012-05-11,2,1,5,0,5,1,1,0.533333,0.520833,0.3077912703974353,0.2126381624448383,7.1853870155804165,5711,7030
498,2012-05-12,2,1,5,0,6,0,1,0.564167,0.544817,0.39232380484679985,0.11612210151306714,7.872073979866873,4807,7429
499,2012-05-13,2,1,5,0,0,0,1,0.6125,0.585238,0.4550486082969923,0.2030363496399628,7.6838639802564295,3946,6118
500,2012-05-14,2,1,5,0,1,1,2,0.573333,0.5499,0.5819826318192048,0.19284268180884565,5.8377304471659395,2501,2843
501,2012-05-15,2,1,5,0,2,1,2,0.611667,0.576404,0.5847726829739189,0.13749154087616067,6.439350371100098,4490,5115
502,2012-05-16,2,1,5,0,3,1,1,0.636667,0.595975,0.5294022056579253,0.11556903100029273,6.899723107284872,6433,7424
503,2012-05-17,2,1,5,0,4,1,1,0.593333,0.572613,0.41871033485818504,0.20658724899849265,7.1252830915107115,6142,7384
504,2012-05-18,2,1,5,0,5,1,1,0.564167,0.551121,0.420900697419599,0.12823225194650512,7.3277805384216315,6118,7639
505,2012-05-19,2,1,5,0,6,0,1,0.6,0.566908,0.3758646383318736,0.0806348400208783,8.134760782418645,4884,8294
506,2012-05-20,2,1,5,0,0,0,1,0.620833,0.583967,0.4255402472892151,0.2266310628700015,7.902857191280582,4425,7129
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.5940172146527551,0.20961566061849984,6.447305862541213,3729,4359
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.5686225337239026,0.11169073745967198,6.709304340258298,5254,6073
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.5735654657496383,0.09712671073072274,6.642486801367256,4494,5260
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.5403846201822735,0.15947590418909358,6.966024187106113,5711,6770
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.5579475400405267,0.13151060220221056,7.257002707092073,5317,6734
512,2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.5495654520819213,0.18148120379626206,7.957177323459475,3681,6536
513,2012-05-27,2,1,5,0,0,0,1,0.69,0.641425,0.5289108948969377,0.19488480763020363,8.096817470572319,3308,6591
514,2012-05-28,2,1,5,1,1,0,1,0.7125,0.6793,0.5165591556137512,0.17941817940324428,7.846980982138788,3486,6043
515,2012-05-29,2,1,5,0,2,1,1,0.7225,0.672992,0.5215180554318477,0.25881952776667966,6.78105762593618,4863,5743
516,2012-05-30,2,1,5,0,3,1,2,0.656667,0.611129,0.5128236264286639,0.12604128668467865,6.61472560020376,6110,6855
517,2012-05-31,2,1,5,0,4,1,1,0.68,0.631329,0.40073192424547577,0.17837963093628775,7.00397413672268,6238,7338
518,2012-06-01,2,1,6,0,5,1,2,0.654167,0.607962,0.5627064355314021,0.21314412325579363,6.280395838960195,3594,4127
519,2012-06-02,2,1,6,0,6,0,1,0.583333,0.566288,0.4377173671147751,0.17106005005859143,7.935945103353701,5325,8120
520,2012-06-03,2,1,6,0,0,0,1,0.6025,0.575133,0.4010105345444735,0.16897201349204055,7.822044008185619,5147,7641
521,2012-06-04,2,1,6,0,1,1,1,0.5975,0.578283,0.3968164830016746,0.25062874881201486,6.977281341630747,5927,6998
522,2012-06-05,2,1,6,0,2,1,2,0.540833,0.525892,0.47830222544883905,0.1902690582401277,6.876264611890766,6033,7001
523,2012-06-06,2,1,6,0,3,1,1,0.554167,0.542292,0.47701027527126005,0.07429545457779384,6.93537044601511,6028,7055
524,2012-06-07,2,1,6,0,4,1,1,0.6025,0.569442,0.44921592942489097,0.14613290894796077,6.946013991099227,6456,7494
525,2012-06-08,2,1,6,0,5,1,1,0.649167,0.597862,0.38384438908436874,0.16159405193034354,7.305860032684009,6248,7736
526,2012-06-09,2,1,6,0,6,0,1,0.710833,0.648367,0.3626153646494868,0.13478173561982892,7.904334842085095,4790,7498
527,2012-06-10,2,1,6,0,0,0,1,0.726667,0.663517,0.43069936260195857,0.12550514328875342,7.707512194600341,4374,6598
528,2012-06-11,2,1,6,0,1,1,2,0.720833,0.659721,0.46242309445645774,0.18872848850390628,6.925595197110468,5647,6664
529,2012-06-12,2,1,6,0,2,1,2,0.653333,0.597875,0.6061356217521171,0.19437034441182466,6.169610732491456,4495,4972
530,2012-06-13,2,1,6,0,3,1,1,0.655833,0.611117,0.45874233320309105,0.29511363982237004,7.068172000388042,6248,7421
531,2012-06-14,2,1,6,0,4,1,1,0.648333,0.624383,0.4508099789853948,0.22612550088004588,7.074116816197362,6183,7363
532,2012-06-15,2,1,6,0,5,1,1,0.639167,0.599754,0.4634717176839401,0.16264337175451607,7.355001921105257,6102,7665
533,2012-06-16,2,1,6,0,6,0,1,0.631667,0.594708,0.40823925659751326,0.1541509655415032,7.994294986415977,4739,7702
534,2012-06-17,2,1,6,0,0,0,1,0.5925,0.571975,0.46922207391091536,0.13532079069643957,7.876638460975463,4344,6978
535,2012-06-18,2,1,6,0,1,1,2,0.568333,0.544842,0.5754424543372981,0.16105195401520817,6.483107351457199,4446,5099
536,2012-06-19,2,1,6,0,2,1,1,0.688333,0.654692,0.5247285289349821,0.1380361061501013,6.876264611890766,5857,6825
537,2012-06-20,2,1,6,0,3,1,1,0.7825,0.720975,0.46504322174156604,0.10778836604248926,6.771935555839602,5339,6211
538,2012-06-21,3,1,6,0,4,1,1,0.805833,0.752542,0.44974798685371037,0.11224506268573918,6.658011045870748,5127,5905
539,2012-06-22,3,1,6,0,5,1,1,0.7775,0.724121,0.45346130637641985,0.16792001732754244,6.872128101338986,4859,5823
540,2012-06-23,3,1,6,0,6,0,1,0.731667,0.652792,0.4282586828947772,0.1652779698431034,7.885329239273191,4801,7458
541,2012-06-24,3,1,6,0,0,0,1,0.743333,0.674254,0.39147909148551174,0.13586304720403414,7.844632644464681,4340,6891
542,2012-06-25,3,1,6,0,1,1,1,0.715833,0.654042,0.40823925659751326,0.26265883646151617,7.038783541388542,5640,6779
543,2012-06-26,3,1,6,0,2,1,1,0.630833,0.594704,0.3172406319748493,0.29835639858284957,6.982862751468942,6365,7442
544,2012-06-27,3,1,6,0,3,1,1,0.6975,0.640792,0.3074846997479606,0.24041356247916376,6.982862751468942,6258,7335
545,2012-06-28,3,1,6,0,4,1,1,0.749167,0.675512,0.3524158870183489,0.15841301174227893,6.826545223556594,5958,6879
546,2012-06-29,3,1,6,0,5,1,1,0.834167,0.786613,0.3979368416873728,0.15307896288661835,6.721425700790643,4634,5463
547,2012-06-30,3,1,6,0,6,0,1,0.765,0.687508,0.47078457422880693,0.1493428550233472,7.283448228756631,4232,5687
548,2012-07-01,3,1,7,0,0,0,1,0.815833,0.750629,0.4178876281067216,0.15574569283172887,7.259819610363186,4110,5531
549,2012-07-02,3,1,7,0,1,1,1,0.781667,0.702038,0.3695498060596086,0.17836959138883698,6.807934943699926,5323,6227
550,2012-07-03,3,1,7,0,2,1,1,0.780833,0.70265,0.4001731302610862,0.11888198714349313,6.959398512133975,5608,6660
551,2012-07-04,3,1,7,1,3,0,1,0.789167,0.732337,0.4309703985165262,0.12658859709957399,7.848933726364071,4841,7403
552,2012-07-05,3,1,7,0,4,1,1,0.8275,0.761367,0.37700870466837827,0.17733330278266174,7.2485040723706105,4836,6241
553,2012-07-06,3,1,7,0,5,1,1,0.828333,0.752533,0.3721378742390554,0.13640151986599455,7.220373836723949,4841,6207
554,2012-07-07,3,1,7,0,6,0,1,0.861667,0.804913,0.4001731302610862,0.15147911437209005,7.278628942320682,3392,4840
555,2012-07-08,3,1,7,0,0,0,1,0.8225,0.790396,0.45346130637641985,0.11834199052311321,7.093404625868766,3469,4672
556,2012-07-09,3,1,7,0,1,1,2,0.710833,0.654054,0.5207757565993372,0.16634036848989928,6.906754778648554,5571,6569
557,2012-07-10,3,1,7,0,2,1,2,0.720833,0.664796,0.5113254988076417,0.14127123759849347,6.86171134048073,5336,6290
558,2012-07-11,3,1,7,0,3,1,1,0.716667,0.650271,0.49062271236681776,0.1412677645773558,6.883462586413092,6289,7264
559,2012-07-12,3,1,7,0,4,1,1,0.715833,0.654683,0.4249951492365023,0.1369536549987368,6.940222469119639,6414,7446
560,2012-07-13,3,1,7,0,5,1,2,0.731667,0.667933,0.3959755577460253,0.07774776862192474,7.321188556739478,5988,7499
561,2012-07-14,3,1,7,0,6,0,2,0.703333,0.666042,0.5301381309729396,0.13425025917803596,7.764720544771477,4614,6969
562,2012-07-15,3,1,7,0,0,0,1,0.745833,0.705196,0.5411125104043151,0.1541509655415032,7.560601162768557,4111,6031
563,2012-07-16,3,1,7,0,1,1,1,0.763333,0.724125,0.49774038421733524,0.15202298932690972,6.9930151229329605,5742,6830
564,2012-07-17,3,1,7,0,2,1,1,0.818333,0.755683,0.40934623345473986,0.1083421661168701,6.826545223556594,5865,6786
565,2012-07-18,3,1,7,0,3,1,1,0.793333,0.745583,0.45557693817485573,0.1287818815319956,6.684611727667927,4914,5713
566,2012-07-19,3,1,7,0,4,1,1,0.77,0.714642,0.4702642202889401,0.15308925957717626,6.790097235513905,5703,6591
567,2012-07-20,3,1,7,0,5,1,2,0.665833,0.613025,0.6120276850250546,0.18976627597477275,6.617402977974478,5123,5870
568,2012-07-21,3,1,7,0,6,0,3,0.595833,0.549912,0.6234846205960004,0.19334392007569026,7.142827401161621,3195,4459
569,2012-07-22,3,1,7,0,0,0,2,0.6675,0.623125,0.5667332557042867,0.08976830649798355,7.841885928984623,4866,7410
570,2012-07-23,3,1,7,0,1,1,1,0.741667,0.690017,0.5271911746058018,0.12987233141763088,7.035268599281097,5831,6966
571,2012-07-24,3,1,7,0,2,1,1,0.750833,0.70645,0.5038010088290262,0.1918212910942373,7.039660349862076,6452,7592
572,2012-07-25,3,1,7,0,3,1,1,0.724167,0.654054,0.37156355643248307,0.15254939846028445,7.232733136177615,6790,8173
573,2012-07-26,3,1,7,0,4,1,1,0.776667,0.739263,0.4679183315229596,0.2506131824655216,6.9440872082295275,5825,6861
574,2012-07-27,3,1,7,0,5,1,1,0.781667,0.734217,0.4666122600486191,0.1423603028413419,7.138866999945524,5645,6904
575,2012-07-28,3,1,7,0,6,0,1,0.755833,0.697604,0.47830222544883905,0.14613290894796077,7.711996507047669,4451,6685
576,2012-07-29,3,1,7,0,0,0,1,0.721667,0.667933,0.48473828900267224,0.15734215308294078,7.675081857716334,4444,6597
577,2012-07-30,3,1,7,0,1,1,1,0.730833,0.684987,0.5120748431664226,0.1429022239170819,6.947937068614969,6065,7105
578,2012-07-31,3,1,7,0,2,1,1,0.713333,0.662896,0.5330764282998133,0.1530858273587705,6.876264611890766,6248,7216
579,2012-08-01,3,1,8,0,3,1,1,0.7175,0.667308,0.5173045898636998,0.1320619385054553,6.980075940561763,6506,7580
580,2012-08-02,3,1,8,0,4,1,1,0.7525,0.707088,0.5065663659919591,0.12164578783619372,6.891625897052253,6278,7261
581,2012-08-03,3,1,8,0,5,1,2,0.765833,0.722867,0.49621947137662853,0.19539571628122646,7.192182058713246,5847,7175
582,2012-08-04,3,1,8,0,6,0,1,0.793333,0.751267,0.47830222544883905,0.22909222283159242,7.76046702921342,4479,6824
583,2012-08-05,3,1,8,0,0,0,1,0.769167,0.731079,0.5022892927437044,0.2549685217200001,7.443078374348516,3757,5464
584,2012-08-06,3,1,8,0,1,1,2,0.7525,0.710246,0.5032975588565138,0.12164578783619372,7.1180162044653335,5780,7013
585,2012-08-07,3,1,8,0,2,1,2,0.735833,0.697621,0.5328317040286054,0.11056415322141654,7.153833801578843,5995,7273
586,2012-08-08,3,1,8,0,3,1,2,0.75,0.707717,0.5145688092976072,0.10499044719093728,7.142036574706803,6271,7534
587,2012-08-09,3,1,8,0,4,1,1,0.755833,0.699508,0.48268352352809746,0.14505227169913892,7.087573705557973,6090,7286
588,2012-08-10,3,1,8,0,5,1,2,0.715833,0.667942,0.5398986769826163,0.214153663088326,6.97166860472579,4721,5786
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.5498061157607874,0.18770620021244613,7.717796211013582,4052,6299
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.4255402472892151,0.11556903100029273,7.688455356549944,4362,6544
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.43529377684509163,0.12769992260597599,7.0967213784947605,5676,6883
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.5227543922597035,0.1562838316117961,7.029087564149662,5656,6784
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.48216870870191236,0.15680800315700796,7.089243155027514,6149,7347
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.41816215832108816,0.13260246130138795,7.199678345691172,6267,7605
595,2012-08-17,3,1,8,0,5,1,1,0.723333,0.2424,0.45160605190440545,0.2081143769421011,7.302496423727326,5665,7148
596,2012-08-18,3,1,8,0,6,0,1,0.678333,0.618071,0.47208458754933064,0.16370517562953954,7.947325027016463,5038,7865
597,2012-08-19,3,1,8,0,0,0,2,0.635833,0.603554,0.5374677494543598,0.08291550032730771,7.097548850614793,3341,4549
598,2012-08-20,3,1,8,0,1,1,2,0.635833,0.595967,0.5505271828328054,0.12219904848076676,6.934397209928558,5504,6530
599,2012-08-21,3,1,8,0,2,1,1,0.649167,0.601025,0.5150666180232452,0.07024483412124034,6.9865664594064265,5925,7006
600,2012-08-22,3,1,8,0,3,1,1,0.6675,0.621854,0.517055974758843,0.06792337978452917,6.9985096422506015,6281,7375
601,2012-08-23,3,1,8,0,4,1,1,0.695833,0.637008,0.4921521547306084,0.08120738302197236,7.218176838403408,6402,7765
602,2012-08-24,3,1,8,0,5,1,2,0.7025,0.6471,0.47933495667461984,0.06966206086312039,7.189922170745808,6257,7582
603,2012-08-25,3,1,8,0,6,0,2,0.661667,0.618696,0.5381977651616765,0.21865991482170885,7.512071245835466,4224,6053
604,2012-08-26,3,1,8,0,0,0,2,0.653333,0.595996,0.6129306661162206,0.20608528281819447,7.302496423727326,3772,5255
605,2012-08-27,3,1,8,0,1,1,1,0.703333,0.654688,0.5483624199265303,0.12109576472755733,6.897704943128636,5928,6917
606,2012-08-28,3,1,8,0,2,1,1,0.728333,0.66605,0.4824261492442927,0.17473031609813358,6.841615476477592,6105,7040
607,2012-08-29,3,1,8,0,3,1,1,0.685,0.635733,0.4395978997124992,0.10666546384245933,7.071573364211532,6520,7697
608,2012-08-30,3,1,8,0,4,1,1,0.706667,0.652779,0.463996245997853,0.07428774885006603,7.067319848653476,6541,7713
609,2012-08-31,3,1,8,0,5,1,1,0.764167,0.6894,0.46216045178470966,0.1557491159330415,7.2682230211595655,5917,7350
610,2012-09-01,3,1,9,0,6,0,2,0.753333,0.702654,0.4936792614721999,0.10722707255613487,7.763446388727362,3788,6140
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.596085467716814,0.062101930059058445,7.868636894184167,3197,5810
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.5826808747333163,0.14073625019180822,7.583756300707112,4069,6034
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.5624688569178292,0.2121400340548867,6.7661917146603505,5997,6864
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.5546032461118784,0.1721095917175379,6.725033642166843,6280,7112
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.5935572054831163,0.13314969478717067,6.416732282512326,5592,6203
616,2012-09-07,3,1,9,0,5,1,1,0.703333,0.657204,0.5517276150864164,0.15840959774763208,6.952728644624869,6459,7504
617,2012-09-08,3,1,9,0,6,0,2,0.659167,0.611121,0.5873237800096572,0.2477222061921356,7.351158226430694,4419,5976
618,2012-09-09,3,1,9,0,0,0,1,0.61,0.578925,0.4366407255766141,0.20252933076530522,7.852050207265889,5657,8227
619,2012-09-10,3,1,9,0,1,1,1,0.583333,0.565654,0.4079619883067516,0.23008977037829811,7.020190708311925,6407,7525
620,2012-09-11,3,1,9,0,2,1,1,0.5775,0.554292,0.41871033485818504,0.08806050979063569,6.976348070447749,6697,7767
621,2012-09-12,3,1,9,0,3,1,1,0.599167,0.570075,0.45557693817485573,0.12384992812355729,6.957497370876951,6820,7870
622,2012-09-13,3,1,9,0,4,1,1,0.6125,0.579558,0.49291599960825083,0.07947713238136349,6.961296045910167,6750,7804
623,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.5143195130202465,0.09881584595168236,7.22983877815125,6630,8009
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.4065758243677496,0.22115838216918673,8.058643712215618,5554,8714
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.4510756193602166,0.08634584724049525,7.681099001536359,5167,7333
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.5507670386898111,0.1412755788579536,6.930494765951626,5847,6869
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.6272744364092375,0.3057088591701699,5.918893854273146,3702,4073
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.42961578526016364,0.1948880993425771,6.670766320845874,6803,7591
629,2012-09-20,3,1,9,0,4,1,1,0.546667,0.532192,0.4813966071019339,0.11169073745967198,6.84587987526405,6781,7720
630,2012-09-21,3,1,9,0,5,1,1,0.599167,0.571971,0.5120748431664226,0.1434325886072264,7.1316985104669115,6917,8167
631,2012-09-22,3,1,9,0,6,0,1,0.65,0.610488,0.4987532449608507,0.2496553861646157,7.829232537543592,5883,8395
632,2012-09-23,4,1,9,0,0,0,1,0.529167,0.518933,0.38327607561081023,0.2015177911207483,7.805882040228621,5453,7907
633,2012-09-24,4,1,9,0,1,1,1,0.514167,0.502513,0.40073192424547577,0.13313481399761323,6.90975328164481,6435,7436
634,2012-09-25,4,1,9,0,2,1,1,0.55,0.544179,0.4510756193602166,0.2121400340548867,6.740519359606223,6693,7538
635,2012-09-26,4,1,9,0,3,1,1,0.635,0.596613,0.4890909272254823,0.2186534860413449,6.669498089857879,6946,7733
636,2012-09-27,4,1,9,0,4,1,2,0.65,0.607975,0.5252213069082546,0.12605274713883893,6.62273632394984,6642,7393
637,2012-09-28,4,1,9,0,5,1,2,0.619167,0.585863,0.5247285289349821,0.1520161175550319,6.952728644624869,6370,7415
638,2012-09-29,4,1,9,0,6,0,1,0.5425,0.530296,0.43367478061860015,0.20506430214849067,7.859413154693583,5966,8555
639,2012-09-30,4,1,9,0,0,0,1,0.526667,0.517663,0.4595321188521022,0.12659564584339977,7.60887062919126,4874,6889
640,2012-10-01,4,1,10,0,1,1,2,0.520833,0.512,0.5002703119487376,0.0869152223669222,6.638567789166521,6015,6778
641,2012-10-02,4,1,10,0,2,1,3,0.590833,0.542333,0.626829477616671,0.09937010894554253,5.755742213586912,4324,4639
642,2012-10-03,4,1,10,0,3,1,2,0.6575,0.599133,0.5843084005257941,0.06442520221722484,6.591673732008658,6844,7572
643,2012-10-04,4,1,10,0,4,1,2,0.6575,0.607975,0.5440187845921108,0.11113520996936296,6.79346613258001,6437,7328
